,region_code,region_name,district_id,district_name,geohash,event_city,travel_city
0,2,Республика_Башкортостан,,Chekmagushevskiy,8810898edbfffff,CHEKMAGUSH,ЧЕКМАГУШ
1,2,Республика_Башкортостан,,Chekmagushevskiy,8810898453fffff,CHEKMAGUSH,ЧЕКМАГУШ
2,2,Республика_Башкортостан,,Chekmagushevskiy,8810899543fffff,CHEKMAGUSH,ЧЕКМАГУШ
3,2,Республика_Башкортостан,,Chekmagushevskiy,88108986bbfffff,CHEKMAGUSH,ЧЕКМАГУШ
4,2,Республика_Башкортостан,,Chekmagushevskiy,881089b863fffff,CHEKMAGUSH,ЧЕКМАГУШ
5,2,Республика_Башкортостан,,Chekmagushevskiy,8810898e25fffff,CHEKMAGUSH,ЧЕКМАГУШ
6,2,Республика_Башкортостан,,Chekmagushevskiy,881089b8d1fffff,CHEKMAGUSH,ЧЕКМАГУШ
7,2,Республика_Башкортостан,,Chekmagushevskiy,88108994e7fffff,CHEKMAGUSH,ЧЕКМАГУШ
8,2,Республика_Башкортостан,,Chekmagushevskiy,881089803dfffff,CHEKMAGUSH,ЧЕКМАГУШ
9,2,Республика_Башкортостан,,Chekmagushevskiy,88108916e3fffff,CHEKMAGUSH,ЧЕКМАГУШ
10,2,Республика_Башкортостан,,Chekmagushevskiy,881089ba2bfffff,CHEKMAGUSH,ЧЕКМАГУШ
11,2,Республика_Башкортостан,,Chekmagushevskiy,8810898023fffff,CHEKMAGUSH,ЧЕКМАГУШ
12,2,Республика_Башкортостан,,Chekmagushevskiy,881089b281fffff,CHEKMAGUSH,ЧЕКМАГУШ
13,2,Республика_Башкортостан,,Chekmagushevskiy,881089bb51fffff,CHEKMAGUSH,ЧЕКМАГУШ
14,2,Республика_Башкортостан,,Chekmagushevskiy,8810898ed9fffff,CHEKMAGUSH,ЧЕКМАГУШ
15,2,Республика_Башкортостан,,Chekmagushevskiy,88108981a5fffff,CHEKMAGUSH,ЧЕКМАГУШ
16,2,Республика_Башкортостан,,Chekmagushevskiy,8810f24931fffff,CHEKMAGUSH,ЧЕКМАГУШ
17,2,Республика_Башкортостан,,Chekmagushevskiy,881089b0bdfffff,CHEKMAGUSH,ЧЕКМАГУШ
18,2,Республика_Башкортостан,,Chekmagushevskiy,8810f24827fffff,CHEKMAGUSH,ЧЕКМАГУШ
19,2,Республика_Башкортостан,,Chekmagushevskiy,8810898eadfffff,CHEKMAGUSH,ЧЕКМАГУШ
20,2,Республика_Башкортостан,,Chekmagushevskiy,881089a245fffff,CHEKMAGUSH,ЧЕКМАГУШ
21,2,Республика_Башкортостан,,Chekmagushevskiy,8810898539fffff,CHEKMAGUSH,ЧЕКМАГУШ
22,2,Республика_Башкортостан,,Chekmagushevskiy,881089bb33fffff,CHEKMAGUSH,ЧЕКМАГУШ
23,2,Республика_Башкортостан,,Chekmagushevskiy,881089858bfffff,CHEKMAGUSH,ЧЕКМАГУШ
24,2,Республика_Башкортостан,,Chekmagushevskiy,881089bb61fffff,CHEKMAGUSH,ЧЕКМАГУШ
25,2,Республика_Башкортостан,,Chekmagushevskiy,881089b845fffff,CHEKMAGUSH,ЧЕКМАГУШ
26,2,Республика_Башкортостан,,Chekmagushevskiy,881089b2b3fffff,CHEKMAGUSH,ЧЕКМАГУШ
27,2,Республика_Башкортостан,,Chekmagushevskiy,88108980e9fffff,CHEKMAGUSH,ЧЕКМАГУШ
